route_id,original_route_id,mode,route_short_name,route_long_name,route_type
bus_3859,3859,bus,61EX,KOYAMBEDU MARKET To KILKONDAIYUR,3
bus_3860,3860,bus,61EX,KILKONDAIYUR To KOYAMBEDU MARKET,3
bus_3861,3861,bus,61K,AVADI B.T To KANNIAMMAN NAGAR AVADI,3
bus_3862,3862,bus,61K,KANNIAMMAN NAGAR AVADI To AVADI B.T,3
bus_3863,3863,bus,61K,AVADI B.T To VEERAPURAM GOVT SCHOOL,3
bus_3864,3864,bus,61K,VEERAPURAM GOVT SCHOOL To AVADI B.T,3
bus_3865,3865,bus,61R,AVADI B.T To REDHILLS BUS TERMINUS,3
bus_3866,3866,bus,61R,REDHILLS To AVADI B.T,3
bus_3867,3867,bus,61R,REDHILLS To PADIYANALLUR,3
bus_3868,3868,bus,61R,PADIYANALLUR To REDHILLS,3
bus_3869,3869,bus,62,AVADI B.T To REDHILLS BUS TERMINUS,3
bus_3870,3870,bus,62,REDHILLS To AVADI B.T,3
bus_3871,3871,bus,62,M.K.B.NAGAR To REDHILLS,3
bus_3872,3872,bus,62,REDHILLS To M.K.B.NAGAR,3
bus_3873,3873,bus,62,MOOLAKADAI To REDHILLS,3
bus_3874,3874,bus,62,REDHILLS BUS TERMINUS To MOOLAKADAI,3
bus_3875,3875,bus,62,POONAMALLEE B.T To AMBATTUR INDUSTRIAL ESTATE B.T,3
bus_3876,3876,bus,62,AMBATTUR INDUSTRIAL ESTATE B.T To POONAMALLEE B.T,3
bus_3877,3877,bus,62,POONAMALLEE B.T To AVADI B.T,3
bus_3878,3878,bus,62,AVADI B.T To POONAMALLEE B.T,3
bus_3879,3879,bus,62,POONAMALLEE B.T To REDHILLS BUS TERMINUS,3
bus_3880,3880,bus,62,REDHILLS BUS TERMINUS To POONAMALLEE B.T,3
bus_3881,3881,bus,62,REDHILLS To PADIYANALLUR,3
bus_3882,3882,bus,62,PADIYANALLUR To REDHILLS,3
bus_3883,3883,bus,62A,PUZHAL To AMBATTUR I.E,3
bus_3884,3884,bus,62A,AMBATTUR I.E To PUZHAL,3
bus_3885,3885,bus,62A,REDHILLS BUS TERMINUS To AMBATTUR INDUSTRIAL ESTATE B.T,3
bus_3886,3886,bus,62A,AMBATTUR INDUSTRIAL ESTATE B.T To REDHILLS BUS TERMINUS,3
bus_3887,3887,bus,62B,AMBATTUR I.E To J.J.NAGAR WEST,3
bus_3888,3888,bus,62B,J.J.NAGAR WEST To AMBATTUR I.E,3
bus_3889,3889,bus,62B,REDHILLS To J.J.NAGAR WEST,3
bus_3890,3890,bus,62B,J.J.NAGAR WEST To REDHILLS,3
bus_3891,3891,bus,62CT,AVADI B.T To REDHILLS BUS TERMINUS,3
bus_3892,3892,bus,62CT,REDHILLS BUS TERMINUS To AVADI B.T,3
bus_3893,3893,bus,62CT,MOOLAKADAI To REDHILLS,3
bus_3894,3894,bus,62CT,REDHILLS To MOOLAKADAI,3
bus_3895,3895,bus,62M,M.M.B.T To MADHAVARAM,3
bus_3896,3896,bus,62M,MADHAVARAM To M.M.B.T,3
bus_3897,3897,bus,62M,POONAMALLEE B.T To M.M.B.T,3
bus_3898,3898,bus,62M,M.M.B.T To POONAMALLEE B.T,3
bus_3899,3899,bus,63,AMBATTUR I.E To THIRUVERKADU,3
bus_3901,3901,bus,63,I.C.F To AMBATTUR I.E,3
bus_3902,3902,bus,63,AMBATTUR I.E To I.C.F,3
bus_3904,3904,bus,63,THIRUVERKADU To I.C.F,3
bus_3905,3905,bus,63CT,AMBATTUR I.E To THIRUVERKADU,3
bus_3906,3906,bus,63CT,THIRUVERKADU To AMBATTUR I.E,3
bus_3907,3907,bus,64C,AZEEZEE NAGAR To BROADWAY,3
bus_3908,3908,bus,64C,BROADWAY To MOOLAKADAI,3
bus_3909,3909,bus,64C,MOOLAKADAI To BROADWAY,3
bus_3910,3910,bus,64C,BROADWAY To MANALI B.T,3
bus_3911,3911,bus,64C,MANALI B.T To BROADWAY,3
bus_3912,3912,bus,64C,MANJAMPAKKAM To BROADWAY,3
bus_3913,3913,bus,64C,MOOLAKADAI To MANALI,3
bus_3914,3914,bus,64C,MANALI To MOOLAKADAI,3
bus_3915,3915,bus,64D,BROADWAY To KOSAPPUR BUS STAND,3
bus_3916,3916,bus,64D,KOSAPPUR BUS STAND To BROADWAY,3
bus_3917,3917,bus,64D,BROADWAY To MOOLAKADAI,3
bus_3918,3918,bus,64D,MOOLAKADAI To BROADWAY,3
bus_3919,3919,bus,64D,MOOLAKADAI To KOSAPPUR,3
bus_3920,3920,bus,64D,KOSAPPUR To MOOLAKADAI,3
bus_3921,3921,bus,64K,BROADWAY To KAVIARASU KANNADASAN NAGAR B.T,3
bus_3922,3922,bus,64K,KAVIARASU KANNADASAN NAGAR B.T To BROADWAY,3
bus_3923,3923,bus,64KCT,PERAMBUR B.T To KAVIARASU KANNADASAN NAGAR B.T,3
bus_3924,3924,bus,64K,KAVIARASU KANNADASAN NAGAR B.T To PERAMBUR B.T,3
bus_3925,3925,bus,64KET,BROADWAY To K.KANNADASAN NAGAR,3
bus_3926,3926,bus,64KET,K.KANNADASAN NAGAR To BROADWAY,3
bus_3927,3927,bus,64KET,BROADWAY To KODUNGAIYUR PARVATHI NAGAR,3
bus_3928,3928,bus,64KET,KODUNGAIYUR PARVATHI NAGAR To BROADWAY,3
bus_3929,3929,bus,64KET,PERAMBUR B.T To K.KANNADASAN NAGAR,3
bus_3930,3930,bus,64KET,K.KANNADASAN NAGAR To PERAMBUR B.T,3
bus_3931,3931,bus,64M,M.G.R.CENTRAL R.S To M.M.B.T,3
bus_3932,3932,bus,64M,M.M.B.T To M.G.R.CENTRAL R.S,3
bus_3937,3937,bus,65A,THYAGARAYA NAGAR To POONAMALLEE B.T,3
bus_3938,3938,bus,65A,POONAMALLEE B.T To THYAGARAYA NAGAR,3
bus_3939,3939,bus,65B,MUTHAPUDUPET To AMBATTUR INDUSTRIAL ESTATE B.T,3
bus_3940,3940,bus,65B,AMBATTUR I.E To MUTHAPUDUPET,3
bus_3941,3941,bus,65B,POONAMALLEE B.T To AMBATTUR INDUSTRIAL ESTATE B.T,3
bus_3942,3942,bus,65B,AMBATTUR INDUSTRIAL ESTATE B.T To POONAMALLEE B.T,3
bus_3943,3943,bus,65CCT,AMBATTUR INDUSTRIAL ESTATE B.T To PAKKAM VILLAGE,3
bus_3944,3944,bus,65CCT,PAKKAM VILLAGE To AMBATTUR INDUSTRIAL ESTATE B.T,3
bus_3949,3949,bus,65E,AVADI B.T To POONAMALLEE B.T,3
bus_3950,3950,bus,65E,POONAMALLEE B.T To AVADI B.T,3
bus_3953,3953,bus,65G,THAMARAIPAKKAM To MEYYUR,3
bus_3954,3954,bus,65G,MEYYUR To THAMARAIPAKKAM JUNCTION,3
bus_3959,3959,bus,65K,POONAMALLEE B.T To AVADI B.T,3
bus_3960,3960,bus,65K,AVADI B.T To POONAMALLEE B.T,3
bus_3961,3961,bus,66,TAMBARAM WEST BUS STAND To POONAMALLEE B.T,3
bus_3962,3962,bus,66,POONAMALLEE B.T To TAMBARAM WEST BUS STAND,3
bus_3963,3963,bus,66A,HASTHINAPURAM B.T To KUNDRATHUR B.T,3
bus_3964,3964,bus,66A,KUNDRATHUR B.T To HASTHINAPURAM B.T,3
bus_3965,3965,bus,66J,CHROMEPET To POONAMALLEE B.T,3
bus_3966,3966,bus,66J,POONAMALLEE B.T To CHROMEPET,3
bus_3967,3967,bus,66J,TAMBARAM WEST To POONAMALLEE B.T,3
bus_3968,3968,bus,66J,POONAMALLEE B.T To TAMBARAM WEST,3
bus_3969,3969,bus,66K,KCBT - KILAMBAKKAM To KUNDRATHUR,3
bus_3970,3970,bus,66K,KUNDRATHUR To KCBT - KILAMBAKKAM,3
bus_3971,3971,bus,66K,KILAMBAKKAM BUS TERMINUS To KUNDRATHUR B.T,3
bus_3972,3972,bus,66K,KUNDRATHUR B.T To KILAMBAKKAM BUS TERMINUS,3
bus_3973,3973,bus,66KX,KCBT - KILAMBAKKAM To NEHRU NAGAR,3
bus_3974,3974,bus,66KX,NEHRU NAGAR To KCBT - KILAMBAKKAM,3
bus_3975,3975,bus,66K,KCBT - KILAMBAKKAM To TAMBARAM WEST,3
bus_3976,3976,bus,66K,TAMBARAM WEST To KCBT - KILAMBAKKAM,3
bus_3977,3977,bus,66KCT,NEHRU NAGAR To KUNDRATHUR B.T,3
bus_3978,3978,bus,66KCT,KUNDRATHUR B.T To NEHRU NAGAR,3
bus_3979,3979,bus,66KCT,TAMBARAM WEST BUS STAND To KUNDRATHUR B.T,3
bus_3980,3980,bus,66KCT,KUNDRATHUR B.T To TAMBARAM WEST BUS STAND,3
bus_3981,3981,bus,66P,KCBT - KILAMBAKKAM To KUNDRATHUR B.T,3
bus_3982,3982,bus,66P,KUNDRATHUR B.T To KCBT - KILAMBAKKAM,3
bus_3983,3983,bus,66P,KILAMBAKKAM BUS TERMINUS To POONAMALLEE B.T,3
bus_3984,3984,bus,66P,POONAMALLEE B.T To KILAMBAKKAM BUS TERMINUS,3
bus_3985,3985,bus,66P,KCBT - KILAMBAKKAM To TAMBARAM WEST,3
bus_3986,3986,bus,66P,TAMBARAM WEST To KCBT - KILAMBAKKAM,3
bus_3987,3987,bus,66P,TAMBARAM WEST To POONAMALLEE B.T,3
bus_3988,3988,bus,66P,POONAMALLEE B.T To TAMBARAM WEST,3
bus_3989,3989,bus,66X,GUDUVANCHERY To KCBT - KILAMBAKKAM,3
bus_3990,3990,bus,66X,KCBT - KILAMBAKKAM To GUDUVANCHERY,3
bus_3991,3991,bus,66X,GUDUVANCHERY To POONAMALLEE B.T,3
bus_3992,3992,bus,66X,POONAMALLEE B.T To GUDUVANCHERY,3
bus_3993,3993,bus,6DET,SATHUMA NAGAR To FORESHORE ESTATE,3
bus_3994,3994,bus,6DET,FORESHORE ESTATE To SATHUMA NAGAR,3
bus_3995,3995,bus,6DET,SATHUMA NAGAR To THIRUVANMIYUR,3
bus_3996,3996,bus,6DET,THIRUVANMIYUR To SATHUMA NAGAR,3
bus_3997,3997,bus,6DET,THANGAL TOLLGATE To THIRUVANMIYUR,3
bus_3998,3998,bus,6DET,THIRUVANMIYUR To THANGAL TOLLGATE,3
bus_3999,3999,bus,70,AVADI B.T To TAMBARAM WEST BUS STAND,3
bus_4000,4000,bus,70,TAMBARAM WEST BUS STAND To AVADI B.T,3
bus_4001,4001,bus,70,M.G.R.KOYAMBEDU To TAMBARAM WEST,3
bus_4002,4002,bus,70,TAMBARAM WEST To M.G.R.KOYAMBEDU,3
bus_4003,4003,bus,70,VADAPALANI To AVADI B.T,3
bus_4005,4005,bus,70,TAMBARAM WEST To VADAPALANI B.T,3
bus_4006,4006,bus,70AC,AMBATTUR I.E To KOYAMBEDU MARKET,3
bus_4008,4008,bus,70AC,AMBATTUR I.E To M.G.R.KOYAMBEDU,3
bus_4009,4009,bus,70AC,M.G.R.KOYAMBEDU To AMBATTUR I.E,3
bus_4010,4010,bus,70AC,AVADI B.T To AMBATTUR I.E,3
bus_4012,4012,bus,70A,AVADI B.T To M.G.R.KOYAMBEDU B.T,3
bus_4013,4013,bus,70A,M.G.R.KOYAMBEDU B.T To AVADI B.T,3
bus_4014,4014,bus,70AX,KOYAMBEDU MARKET To REDHILLS,3
bus_4015,4015,bus,70AX,REDHILLS To M.G.R.KOYAMBEDU,3
bus_4017,4017,bus,70ACT,AMBATTUR I.E To M.G.R.KOYAMBEDU,3
bus_4018,4018,bus,70ACT,M.G.R.KOYAMBEDU To AMBATTUR I.E,3
bus_4021,4021,bus,70ACT,AVADI B.T To M.G.R.KOYAMBEDU,3
bus_4022,4022,bus,70ACT,M.G.R.KOYAMBEDU To AVADI B.T,3
bus_4024,4024,bus,70ACT,AMBATTUR I.E To SENTHIL NAGAR,3
bus_4025,4025,bus,70ACT,SENTHIL NAGAR To KOYAMBEDU MARKET,3
bus_4026,4026,bus,70ACT,KOYAMBEDU MARKET To SENTHIL NAGAR,3
bus_4027,4027,bus,70ACT,SENTHIL NAGAR To M.G.R.KOYAMBEDU,3
bus_4028,4028,bus,70ACT,M.G.R.KOYAMBEDU To SENTHIL NAGAR,3
bus_4031,4031,bus,70C,TAMBARAM WEST To K.K.NAGAR B.T,3
bus_4032,4032,bus,70C,KCBT - KILAMBAKKAM To K.K.NAGAR,3
bus_4033,4033,bus,70C,K.K.NAGAR B.T To KOYAMBEDU MARKET,3
bus_4036,4036,bus,70C,K.K.NAGAR B.T To M.G.R.KOYAMBEDU,3
bus_4037,4037,bus,70C,KILAMBAKKAM BUS TERMINUS To M.G.R.KOYAMBEDU B.T,3
bus_4038,4038,bus,70C,NAVALUR TNUHDB To KOYAMBEDU MARKET,3
bus_4039,4039,bus,70C,VADAPALANI To M.G.R.KOYAMBEDU,3
bus_4040,4040,bus,70C,VADAPALANI To KOYAMBEDU MARKET,3
bus_4041,4041,bus,70C,LITTLE FLOWER CONVENT To TAMBARAM WEST,3
bus_4043,4043,bus,70C,NATTARASANPATTU To TAMBARAM WEST,3
bus_4044,4044,bus,70C,TAMBARAM WEST To NATTARASANPATTU,3
bus_4045,4045,bus,70C,TAMBARAM WEST To NAVALUR TNUHDB,3
bus_4047,4047,bus,70C,VADAPALANI To KCBT - KILAMBAKKAM,3
bus_4049,4049,bus,70C,TAMBARAM WEST To VADAPALANI B.T,3
bus_4051,4051,bus,70C,TAMBARAM WEST To VADAPALANI,3
bus_4052,4052,bus,70CET,KCBT - KILAMBAKKAM To K.K.NAGAR,3
bus_4053,4053,bus,70CET,K.K.NAGAR To KCBT - KILAMBAKKAM,3
bus_4054,4054,bus,70E,AYANAVARAM B.T To KCBT - KILAMBAKKAM,3
bus_4055,4055,bus,70E,KCBT - KILAMBAKKAM To AYANAVARAM B.T,3
bus_4056,4056,bus,70E,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_4057,4057,bus,70E,KCBT - KILAMBAKKAM To M.G.R.KOYAMBEDU,3
bus_4058,4058,bus,70E,VYASARPADI M K B AMBEDKAR To KILAMBAKKAM BUS TERMINUS,3
bus_4059,4059,bus,70E,KILAMBAKKAM BUS TERMINUS To M.K.B.NAGAR,3
bus_4060,4060,bus,70F,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_4061,4061,bus,70F,KILAMBAKKAM BUS TERMINUS To M.G.R.KOYAMBEDU B.T,3
bus_4062,4062,bus,70F,MADHAVARAM VILLAGE BUS STAND To KILAMBAKKAM BUS TERMINUS,3
bus_4063,4063,bus,70F,KILAMBAKKAM BUS TERMINUS To MADHAVARAM VILLAGE BUS STAND,3
bus_4064,4064,bus,70F,MADHAVARAM B.T To MADHAVARAM,3
bus_4065,4065,bus,70F,MADHAVARAM To MADHAVARAM B.T,3
bus_4070,4070,bus,70G,VADAPALANI BUS STAND To GUDUVANCHERI B.T,3
bus_4071,4071,bus,70G,GUDUVANCHERI B.T To VADAPALANI BUS STAND,3
bus_4072,4072,bus,70H,M.G.R.KOYAMBEDU B.T To HASTHINAPURAM B.T,3
bus_4073,4073,bus,70H,HASTHINAPURAM B.T To M.G.R.KOYAMBEDU B.T,3
bus_4074,4074,bus,70J,AMBATTUR I.E To J.J.NAGAR WEST,3
bus_4076,4076,bus,70J,J.J.NAGAR WEST To GUINDY TVK ESTATE,3
bus_4077,4077,bus,70J,GUINDY B.T To J.J NAGAR WEST B.T,3
bus_4078,4078,bus,70J,J.J NAGAR WEST B.T To TAMBARAM WEST BUS STAND,3
bus_4079,4079,bus,70J,TAMBARAM WEST BUS STAND To J.J NAGAR WEST B.T,3
bus_4080,4080,bus,70K,AVADI B.T To KILAMBAKKAM BUS TERMINUS,3
bus_4081,4081,bus,70K,KILAMBAKKAM BUS TERMINUS To AVADI B.T,3
bus_4082,4082,bus,70K,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_4083,4083,bus,70K,KCBT - KILAMBAKKAM To M.G.R.KOYAMBEDU,3
bus_4084,4084,bus,70LCT,KORATTUR To AMBATTUR I.E,3
bus_4085,4085,bus,70LCT,AMBATTUR I.E To KORATTUR,3
bus_4086,4086,bus,70LCT,KORATTUR BUS TERMINUS To GUINDY B.T,3
bus_4087,4087,bus,70LCT,GUINDY B.T To KORATTUR BUS TERMINUS,3
bus_4088,4088,bus,70M,KCBT - KILAMBAKKAM To MOOLAKADAI,3
bus_4089,4089,bus,70M,MOOLAKADAI To KCBT - KILAMBAKKAM,3
bus_4090,4090,bus,70M,M.G.R.KOYAMBEDU B.T To KILAMBAKKAM BUS TERMINUS,3
bus_4091,4091,bus,70M,KILAMBAKKAM BUS TERMINUS To M.G.R.KOYAMBEDU B.T,3
bus_4092,4092,bus,70M,M.M.B.T To KCBT - KILAMBAKKAM,3
bus_4093,4093,bus,70M,KCBT - KILAMBAKKAM To M.M.B.T,3
bus_4094,4094,bus,70T,M.G.R.KOYAMBEDU To KCBT - KILAMBAKKAM,3
bus_4095,4095,bus,70T,KCBT - KILAMBAKKAM To M.G.R.KOYAMBEDU,3
bus_4096,4096,bus,70T,THIRU.VI.KA.NAGAR B.T To KILAMBAKKAM BUS TERMINUS,3
bus_4097,4097,bus,70T,KILAMBAKKAM BUS TERMINUS To PERAMBUR T.V.K.NAGAR,3
bus_4098,4098,bus,70T,T.V.K.NAGAR To OTTERI,3
bus_4099,4099,bus,70T,OTTERI To T.V.K.NAGAR,3
bus_4100,4100,bus,70V,ANNA NAGAR WEST DEPOT To M.G.R.KOYAMBEDU B.T,3
bus_4101,4101,bus,70V,M.G.R.KOYAMBEDU B.T To ANNA NAGAR WEST DEPOT,3
bus_4102,4102,bus,70V,K.K.NAGAR To M.G.R.KOYAMBEDU B.T,3
bus_4103,4103,bus,70V,M.G.R.KOYAMBEDU B.T To K.K.NAGAR,3
bus_4104,4104,bus,70V,KILAMBAKKAM BUS TERMINUS To M.G.R.KOYAMBEDU B.T,3
bus_4105,4105,bus,70V,M.G.R.KOYAMBEDU B.T To KILAMBAKKAM BUS TERMINUS,3
bus_4106,4106,bus,70V,M.G.R.KOYAMBEDU B.T To TAMBARAM WEST BUS STAND,3
bus_4107,4107,bus,70V,TAMBARAM WEST BUS STAND To M.G.R.KOYAMBEDU B.T,3
bus_4108,4108,bus,70V,VADAPALANI To M.G.R.KOYAMBEDU,3
bus_4109,4109,bus,70V,M.G.R.KOYAMBEDU To VADAPALANI,3
bus_4112,4112,bus,71D,BROADWAY To PUDUR,3
bus_4113,4113,bus,71D,PUDUR To BROADWAY,3
bus_4116,4116,bus,71D,SECRETARIAT To PUDUR,3
bus_4117,4117,bus,71D SEC,PUDUR To BROADWAY,3
bus_4118,4118,bus,71ECT,AMBATTUR I.E To PATTABIRAM,3
bus_4119,4119,bus,71ECT,PATTABIRAM To AMBATTUR I.E,3
bus_4120,4120,bus,71ECT,BROADWAY To AMBATTUR I.E,3
bus_4121,4121,bus,71ECT,AMBATTUR I.E To BROADWAY,3
bus_4122,4122,bus,71ECT,BROADWAY To PATTABIRAM,3
bus_4123,4123,bus,71ECT,PATTABIRAM To BROADWAY,3
bus_4124,4124,bus,71ECT,AMBATTUR I.E To THIRUNINDRAVOOR,3
bus_4125,4125,bus,71ECT,THIRUNINDRAVOOR To AMBATTUR I.E,3
bus_4126,4126,bus,71ECT,BROADWAY To AVADI B.T,3
bus_4127,4127,bus,71ECT,AVADI B.T To BROADWAY,3
bus_4128,4128,bus,71E,BROADWAY To THIRUNINRAVUR BUS TERMINUS,3
bus_4129,4129,bus,71E,THIRUNINRAVUR BUS TERMINUS To BROADWAY,3
bus_4130,4130,bus,71H,AMBATTUR I.E To KAMARAJ NAGAR,3
bus_4131,4131,bus,71H,KAMARAJ NAGAR To AMBATTUR I.E,3
bus_4132,4132,bus,71H,AVADI B.T To KAMARAJ NAGAR,3
bus_4133,4133,bus,71H,KAMARAJ NAGAR To AVADI B.T,3
bus_4134,4134,bus,71H,BROADWAY To AMBATTUR I.E,3
bus_4136,4136,bus,71H,BROADWAY To KAMARAJ NAGAR,3
bus_4137,4137,bus,71H,AVADI B.T To BROADWAY,3
bus_4138,4138,bus,71V,AVADI B.T To VEPPAMPATTU ESWARAN NAGAR,3
bus_4139,4139,bus,71V,VEPPAMPATTU E.WARAN NAGAR To AVADI B.T,3
bus_4140,4140,bus,71V,BROADWAY To VEPPAMPATTU ESWARAN NAGAR,3
bus_4141,4141,bus,71V,VEPPAMPET BUS STOP To BROADWAY,3
bus_4142,4142,bus,72,THIRUVERKADU To POONAMALLEE B.T,3
bus_4143,4143,bus,72,POONAMALLEE B.T To THIRUVERKADU,3
bus_4144,4144,bus,72CT,VADAPALANI To THIRUVERKADU,3
bus_4145,4145,bus,72CT,THIRUVERKADU To VADAPALANI,3
bus_4146,4146,bus,72CT,THIRUVERKADU To POONAMALLEE B.T,3
bus_4147,4147,bus,72CT,POONAMALLEE B.T To THIRUVERKADU,3
bus_4148,4148,bus,72M,THYAGARAYA NAGAR BURKIT ROAD To THIRUVERKADU B.T,3
bus_4149,4149,bus,72M,THIRUVERKADU B.T To THYAGARAYA NAGAR BUS TERMINUS,3
bus_4150,4150,bus,73,AVADI B.T To M.G.R.KOYAMBEDU B.T,3
bus_4151,4151,bus,73,M.G.R.KOYAMBEDU B.T To AVADI B.T,3
bus_4152,4152,bus,73C,AMBATTUR INDUSTRIAL ESTATE B.T To AYAPPAKKAM,3
bus_4153,4153,bus,73C,AYAPPAKKAM To AMBATTUR INDUSTRIAL ESTATE B.T,3
bus_4154,4154,bus,73CT,AMBATTUR INDUSTRIAL ESTATE B.T To AYAPAKKAM TNHB BUS TERMINUS,3
bus_4155,4155,bus,73CT,AYAPPAKKAM TNHB To AMBATTUR I.E,3
bus_4156,4156,bus,76,VADAPALANI To M.G.R.KOYAMBEDU,3
bus_4157,4157,bus,76,M.G.R.KOYAMBEDU To VADAPALANI,3
bus_4158,4158,bus,76B,M.G.R.KOYAMBEDU To MEDAVAKKAM RD.JN,3
bus_4159,4159,bus,76B,MEDAVAKKAM KOOT ROAD To M.G.R.KOYAMBEDU B.T,3
bus_4160,4160,bus,76B,M.G.R.KOYAMBEDU B.T To OTTIYAMBAKKAM,3
bus_4161,4161,bus,76B,OTTIYAMBAKKAM To M.G.R.KOYAMBEDU B.T,3
bus_4162,4162,bus,76B,VADAPALANI To M.G.R.KOYAMBEDU,3
bus_4163,4163,bus,76B,M.G.R.KOYAMBEDU To VADAPALANI,3
bus_4164,4164,bus,76V,M.G.R.KOYAMBEDU To SIRUSERI I.T PARK,3
bus_4165,4165,bus,76V,SIRUSERI I.T PARK To M.G.R.KOYAMBEDU,3
bus_4166,4166,bus,76V,VADAPALANI To M.G.R.KOYAMBEDU,3
bus_4167,4167,bus,76V,M.G.R.KOYAMBEDU To VADAPALANI,3
bus_4168,4168,bus,77,AMBATTUR I.E To M.G.R.KOYAMBEDU,3
bus_4169,4169,bus,77,M.G.R.KOYAMBEDU To AMBATTUR I.E,3
bus_4170,4170,bus,77,AVADI B.T To AMBATTUR I.E,3
bus_4171,4171,bus,77,AMBATTUR I.E To AVADI B.T,3
bus_4172,4172,bus,77,AVADI B.T To M.G.R.KOYAMBEDU B.T,3
bus_4173,4173,bus,77,M.G.R.KOYAMBEDU B.T To AVADI B.T,3
bus_4174,4174,bus,77CT,VEL TECH To AVADI B.T,3
bus_4175,4175,bus,77,BROADWAY To M.G.R.KOYAMBEDU,3
bus_4176,4176,bus,77,M.G.R.KOYAMBEDU To BROADWAY,3
bus_4177,4177,bus,77A,AMBATTUR I.E To AYAPPAKKAM,3
bus_4178,4178,bus,77A,AYAPPAKKAM To AMBATTUR I.E,3
bus_4179,4179,bus,77A,M.G.R.KOYAMBEDU B.T To AYAPPAKKAM,3
bus_4180,4180,bus,77A,AYAPPAKKAM To M.G.R.KOYAMBEDU B.T,3
bus_4181,4181,bus,77B,M.G.R.KOYAMBEDU B.T To ORAGADAM AYYA TEMPLE,3
bus_4182,4182,bus,77B,ORAGADAM AYYA TEMPLE To M.G.R.KOYAMBEDU B.T,3
bus_4183,4183,bus,77B,ORAGADAM To AMBATTUR I.E,3
bus_4184,4184,bus,77B,AMBATTUR I.E To ORAGADAM,3
bus_4185,4185,bus,77CT,AMBATTUR I.E To VENKATACHALAM NAGAR,3
bus_4186,4186,bus,77CT,VENKATACHALAM NAGAR To AMBATTUR I.E,3
bus_4187,4187,bus,77CT,M.G.R.KOYAMBEDU To VENKATACHALAM NAGAR,3
bus_4188,4188,bus,77CT,THIRUMULLAIVOYAL VENKATACHALAM NAGAR To M.G.R.KOYAMBEDU B.T,3
bus_4191,4191,bus,77E,AVADI B.T To KANNIAMMAN NAGAR,3
bus_4192,4192,bus,77E,KANNIAMMAN NAGAR To AVADI B.T,3
bus_4195,4195,bus,77E,M.G.R.KOYAMBEDU B.T To KANNIAMMAN NAGAR AVADI,3
bus_4196,4196,bus,77E,KANNIAMMAN NAGAR To M.G.R.KOYAMBEDU,3
bus_4197,4197,bus,77FCT,AVADI B.T To VADATHUR,3
bus_4198,4198,bus,77FCT,VADATHUR To AVADI B.T,3
bus_4199,4199,bus,77CT,AVADI B.T To AMBATTUR I.E,3
bus_4201,4201,bus,77K,AVADI B.T To M.G.R.KOYAMBEDU,3
bus_4202,4202,bus,77K,M.G.R.KOYAMBEDU To AVADI B.T,3
bus_4203,4203,bus,77K,AMBATTUR I.E To M.G.R.KOYAMBEDU,3
bus_4204,4204,bus,77K,M.G.R.KOYAMBEDU To KARUKKU,3
bus_4205,4205,bus,77K,KARUKKU To M.G.R.KOYAMBEDU B.T,3
bus_4206,4206,bus,77M,MADANAKUPPAM To AMBATTUR I.E,3
bus_4207,4207,bus,77M,AMBATTUR I.E To MADANAKUPPAM,3
bus_4208,4208,bus,77M,MADHANANGKUPPAM To KOYAMBEDU MARKET,3
bus_4209,4209,bus,77M,KOYAMBEDU MARKET To MADANANKUPPAM KORATTUR VILLAGE,3
bus_4210,4210,bus,77M,MADANAKUPPAM To M.G.R.KOYAMBEDU,3
bus_4211,4211,bus,77M,M.G.R.KOYAMBEDU To MADANAKUPPAM,3
bus_4212,4212,bus,77M,KOYAMBEDU MARKET To PUZHAL,3
bus_4213,4213,bus,77M,PUZHAL To M.G.R.KOYAMBEDU,3
bus_4214,4214,bus,77M,M.G.R.KOYAMBEDU To PUZHAL,3
bus_4215,4215,bus,77P,AVADI B.T To POOCHIATHIPEDU,3
bus_4216,4216,bus,77P,POOCHIATHIPEDU To AVADI B.T,3
bus_4217,4217,bus,77P,KOYAMBEDU MARKET To POOCHIATHIPEDU,3
bus_4218,4218,bus,77P,POOCHIATHIPEDU To KOYAMBEDU MARKET,3
bus_4219,4219,bus,77P,M.G.R.KOYAMBEDU B.T To POOCHI ATHIPET,3
bus_4220,4220,bus,77P,POOCHI ATHIPET To M.G.R.KOYAMBEDU B.T,3
bus_4221,4221,bus,77T,THIRUMULLAIVOYAL COLONY To AMBATTUR I.E,3
bus_4222,4222,bus,77T,AMBATTUR I.E To THIRUMULLAIVOYAL COLONY,3
bus_4223,4223,bus,77T,THIRUMULLAIVOYAL COLONY To M.G.R.KOYAMBEDU B.T,3
bus_4224,4224,bus,77T,M.G.R.KOYAMBEDU B.T To THIRUMULLAIVOYAL COLONY,3
bus_4225,4225,bus,77V,AMBATTUR INDUSTRIAL ESTATE B.T To VEPPAMPATTU ESWARAN NAGAR,3
bus_4226,4226,bus,77V,VEPPAMPATTU E.WARAN NAGAR To AMBATTUR I.E,3
bus_4227,4227,bus,77CT,M.G.R.KOYAMBEDU To AMBATTUR I.E,3
bus_4228,4228,bus,77CT,AMBATTUR I.E To M.G.R.KOYAMBEDU,3
bus_4229,4229,bus,77V,M.G.R.KOYAMBEDU B.T To VEPPAMPATTU ESWARAN NAGAR,3
